frame,track_id,class,x,y
489,195,car,704.1337280273438,9.583296775817871
489,201,car,753.0546875,32.96525192260742
489,214,car,622.8720703125,35.37691879272461
489,218,car,45.70684814453125,136.52304077148438
489,224,car,676.13232421875,80.86299133300781
489,231,car,787.646240234375,184.6783447265625
489,240,car,463.01220703125,15.293941497802734
489,241,car,402.15667724609375,12.155438423156738
489,245,car,372.54205322265625,11.296795845031738
490,195,car,703.5477905273438,8.856667518615723
490,201,car,751.9130859375,31.503992080688477
490,214,car,623.0427856445312,34.08940124511719
490,218,car,36.928653717041016,141.29443359375
490,224,car,675.9091796875,78.46672821044922
490,231,car,785.0888671875,179.86767578125
490,240,car,460.50628662109375,16.37461280822754
490,241,car,399.54278564453125,13.726387023925781
490,245,car,370.6322937011719,11.531468391418457
491,195,car,703.157958984375,8.294498443603516
491,201,car,751.3900146484375,30.759410858154297
491,214,car,623.5347900390625,32.69758987426758
491,218,car,33.9453239440918,146.38992309570312
491,224,car,675.7981567382812,75.92550659179688
491,231,truck,782.1776123046875,174.2001953125
491,240,car,458.3150634765625,17.669740676879883
491,241,car,397.07135009765625,15.014931678771973
491,245,car,368.7100830078125,11.636148452758789
492,195,car,702.6602783203125,7.559765338897705
492,201,car,750.6688842773438,29.85620880126953
492,214,car,623.9117431640625,31.361103057861328
492,224,car,675.4669189453125,73.84273529052734
492,231,car,779.6434326171875,169.16796875
492,240,car,455.9525451660156,18.588193893432617
492,241,car,394.7645263671875,16.056150436401367
492,245,car,366.2705078125,12.871190071105957
493,195,car,702.2459106445312,7.113246917724609
493,201,car,750.2158203125,29.151634216308594
493,214,car,624.2061767578125,30.26750946044922
493,224,car,675.098876953125,71.93910217285156
493,231,car,777.7731323242188,164.32870483398438
493,240,car,453.460693359375,19.61922836303711
493,241,car,392.2222900390625,16.99350357055664
493,245,car,363.84564208984375,14.237693786621094
494,195,car,701.8307495117188,6.813877582550049
494,201,car,749.1405029296875,28.243091583251953
494,214,car,624.3010864257812,29.170162200927734
494,224,car,674.900146484375,69.60431671142578
494,231,car,776.0394897460938,158.8673553466797
494,240,car,450.79461669921875,20.533445358276367
494,241,car,388.8594665527344,18.452356338500977
494,245,car,361.22650146484375,14.22718334197998
495,195,car,701.731201171875,6.552868366241455
495,201,car,748.588134765625,27.232742309570312
495,214,car,624.3553466796875,28.124736785888672
495,224,car,675.001708984375,67.54859924316406
495,231,car,773.621826171875,154.5968475341797
495,240,car,447.928955078125,21.820695877075195
495,241,car,385.14642333984375,19.133081436157227
495,245,car,359.2867431640625,15.195528030395508
496,195,car,701.7601318359375,6.265883922576904
496,201,car,747.8641967773438,26.023290634155273
496,214,car,624.7842407226562,26.79717254638672
496,224,car,675.20703125,65.5931167602539
496,231,car,772.0337524414062,149.58448791503906
496,240,car,445.23419189453125,23.172048568725586
496,241,car,381.63775634765625,21.025657653808594
496,245,car,355.5877685546875,17.174678802490234
497,201,car,746.7952880859375,25.141132354736328
497,214,car,625.159423828125,25.68071937561035
497,224,car,674.76220703125,63.84246063232422
497,231,car,770.3262939453125,145.51446533203125
497,240,car,442.513671875,24.501792907714844
497,241,car,378.21734619140625,22.233928680419922
497,245,car,353.37109375,16.15517807006836
498,201,car,745.6256103515625,23.932231903076172
498,214,car,625.6685791015625,24.636316299438477
498,224,car,674.5767822265625,61.76854705810547
498,231,car,768.2635498046875,141.0926513671875
498,240,car,440.27264404296875,25.371431350708008
498,241,car,374.2347412109375,23.818946838378906
498,245,car,350.96112060546875,17.140779495239258
499,201,car,744.2415771484375,22.87952423095703
499,214,car,625.7303466796875,23.613367080688477
499,224,car,674.1399536132812,59.82691192626953
499,231,car,766.337646484375,137.2818603515625
499,240,car,437.1926574707031,26.332101821899414
499,241,car,370.4925537109375,24.40060043334961
499,245,car,348.02178955078125,17.993194580078125
500,201,car,743.203125,22.277650833129883
500,214,car,625.6532592773438,22.644458770751953
500,224,car,674.0462646484375,58.188133239746094
500,231,car,764.073486328125,133.6814422607422
500,240,car,433.91058349609375,27.627365112304688
500,241,car,366.4073791503906,25.539337158203125
500,245,car,345.06524658203125,18.160064697265625
501,201,car,742.2611083984375,21.630359649658203
501,214,car,625.7764892578125,21.998077392578125
501,224,car,674.018310546875,56.364742279052734
501,231,truck,762.68408203125,130.0016632080078
501,240,car,430.9955749511719,28.893314361572266
501,241,car,362.4866638183594,26.697063446044922
501,245,car,342.24554443359375,18.777835845947266
501,256,car,710.0225830078125,625.5386962890625
501,257,car,1049.962890625,666.6837768554688
502,201,car,741.3945922851562,21.09284019470215
502,214,car,625.7640380859375,20.97258758544922
502,224,car,673.6693115234375,54.19392776489258
502,231,car,760.7273559570312,126.35222625732422
502,240,car,428.1486511230469,29.762346267700195
502,241,car,358.57586669921875,27.586383819580078
502,245,car,340.27423095703125,19.94287872314453
502,256,car,708.1849975585938,610.693603515625
502,257,car,1043.40234375,651.2528076171875
503,201,car,739.9668579101562,20.241518020629883
503,214,car,625.9552001953125,20.070594787597656
503,224,car,673.6417236328125,52.554969787597656
503,231,car,759.3558349609375,122.35089874267578
503,240,car,425.47503662109375,32.13970184326172
503,241,car,354.80328369140625,29.212642669677734
503,245,car,336.3196716308594,21.428253173828125
503,256,car,706.72802734375,593.77978515625
503,257,car,1012.1090698242188,632.8807983398438
504,201,car,739.0960083007812,19.21884536743164
504,214,car,626.3211669921875,19.18189239501953
504,224,car,673.1770629882812,50.76411819458008
504,231,car,758.0040283203125,118.54896545410156
504,240,car,421.92962646484375,34.13481521606445
504,241,car,350.1354064941406,31.2303409576416
504,245,car,333.3309326171875,21.85794448852539
504,256,car,704.2128295898438,572.640625
504,257,car,977.3565673828125,615.0573120117188
505,201,car,738.2745361328125,18.36587905883789
505,214,car,626.790283203125,18.303516387939453
505,224,car,673.4693603515625,49.199432373046875
505,231,car,756.882080078125,113.61688232421875
505,240,car,418.6835021972656,35.90452575683594
505,241,car,346.1279296875,32.84650802612305
505,245,car,330.7767333984375,22.560392379760742
505,257,car,950.5259399414062,595.0682983398438
506,201,car,737.513671875,16.77589988708496
506,214,car,627.1198120117188,17.451923370361328
506,224,car,673.266357421875,47.528839111328125
506,231,car,755.4217529296875,110.54568481445312
506,240,car,415.06292724609375,37.06256103515625
506,241,car,342.13116455078125,34.5982551574707
506,245,car,327.66033935546875,22.90745735168457
506,262,car,698.2510375976562,498.3685302734375
507,201,car,736.5940551757812,16.285968780517578
507,214,car,627.5761108398438,16.678913116455078
507,224,car,673.0733642578125,46.394989013671875
507,231,truck,754.06201171875,108.4024429321289
507,240,car,411.86962890625,38.64792251586914
507,241,car,337.17864990234375,36.30870819091797
507,245,car,325.45672607421875,23.308897018432617
507,262,car,696.0625610351562,468.32635498046875
507,266,truck,960.9656372070312,524.5589599609375
508,201,car,736.1129760742188,14.934038162231445
508,214,car,627.96044921875,15.804972648620605
508,224,car,672.9287109375,44.99263000488281
508,231,car,752.7666015625,106.09766387939453
508,240,car,408.30218505859375,40.2187614440918
508,241,car,332.08978271484375,37.41485595703125
508,262,truck,694.4459228515625,437.081298828125
508,266,truck,946.617919921875,496.13592529296875
508,269,car,694.138916015625,438.7189636230469
509,201,car,735.3037719726562,14.425111770629883
509,214,car,628.2860107421875,14.790155410766602
509,224,car,672.583740234375,43.55670928955078
509,231,truck,751.42578125,104.02308654785156
509,240,car,404.01019287109375,41.79426574707031
509,241,car,326.9827880859375,38.5533447265625
509,262,truck,693.0499267578125,410.6663818359375
509,266,truck,931.258544921875,465.2706298828125
509,272,car,400.4190673828125,9.127659797668457
510,201,car,734.0821533203125,14.002090454101562
510,214,car,628.27978515625,13.794055938720703
510,224,car,672.3543701171875,42.391841888427734
510,231,truck,750.25439453125,101.43389892578125
510,240,car,400.702880859375,43.152767181396484
510,241,car,320.4765319824219,37.67805862426758
510,262,truck,691.0838623046875,387.22412109375
510,266,truck,917.9296875,438.455810546875
510,272,car,398.4647521972656,10.185898780822754
511,201,car,733.2891845703125,12.977380752563477
511,214,car,628.451171875,12.901400566101074
511,224,car,672.2614135742188,41.112083435058594
511,231,truck,749.1178588867188,99.15093994140625
511,240,car,397.0335998535156,44.422943115234375
511,241,car,315.44110107421875,37.179649353027344
511,262,truck,689.5372314453125,365.0138244628906
511,266,truck,905.8253784179688,415.426513671875
511,272,car,396.01953125,11.240062713623047
511,273,car,689.595703125,369.7535400390625
511,274,car,749.4127197265625,100.11015319824219
512,201,car,732.002685546875,12.264957427978516
512,214,car,628.3397216796875,12.321043014526367
512,224,car,672.4221801757812,39.914344787597656
512,240,car,393.36199951171875,46.146629333496094
512,241,car,310.00250244140625,37.8922233581543
512,262,truck,687.7391357421875,346.09478759765625
512,266,truck,895.3282470703125,394.5267639160156
512,272,car,393.8880615234375,11.749748229980469
512,274,car,748.609130859375,98.63786315917969
513,201,car,731.5709228515625,10.978277206420898
513,214,car,628.2158203125,11.392044067382812
513,224,car,672.4102172851562,38.62912368774414
513,240,car,388.7405090332031,48.39280700683594
513,241,car,305.24517822265625,39.139060974121094
513,262,truck,687.3887329101562,328.28692626953125
513,266,truck,885.525390625,375.4812316894531
513,272,car,391.43145751953125,12.247743606567383
513,274,truck,747.6456909179688,95.65367889404297
513,231,car,747.015625,93.994873046875
514,201,car,731.1593017578125,10.898605346679688
514,214,car,628.3429565429688,10.839838981628418
514,224,car,672.444091796875,37.34208679199219
514,240,car,384.8712158203125,50.85834884643555
514,241,car,299.9371643066406,41.041603088378906
514,262,truck,686.3152465820312,311.9934997558594
514,266,truck,876.89794921875,358.66729736328125
514,272,car,389.69390869140625,13.041194915771484
514,274,truck,746.50537109375,92.9605712890625
514,231,car,746.22265625,91.60797882080078
515,201,car,729.6873168945312,10.092232704162598
515,214,car,628.9927368164062,10.236470222473145
515,224,car,672.6175537109375,35.964454650878906
515,240,car,380.4635925292969,52.959285736083984
515,241,car,294.5670471191406,42.64496612548828
515,262,truck,685.5460205078125,296.7095642089844
515,266,car,868.9940185546875,342.0528564453125
515,272,car,387.3928527832031,13.862151145935059
516,201,car,728.6383056640625,9.56513786315918
516,214,car,629.3202514648438,9.536760330200195
516,224,car,672.4432373046875,34.63269805908203
516,240,car,376.0284423828125,55.10986328125
516,241,car,288.80718994140625,48.785606384277344
516,262,truck,684.4645385742188,282.37701416015625
516,266,car,861.4797973632812,326.9563293457031
516,272,car,384.987548828125,14.164606094360352
516,231,car,744.320068359375,87.1054458618164
517,214,car,629.8828125,8.907597541809082
517,224,car,672.7132568359375,33.096920013427734
517,240,car,371.2925720214844,57.36409378051758
517,241,car,282.85699462890625,51.91166687011719
517,262,truck,683.6075439453125,269.07489013671875
517,266,car,854.545166015625,313.74847412109375
517,272,car,383.13592529296875,15.103779792785645
517,231,truck,742.93798828125,85.26083374023438
517,245,car,289.19354248046875,33.72624206542969
518,214,car,629.9151611328125,7.8691606521606445
518,224,car,672.6405029296875,32.00790023803711
518,240,car,366.9885559082031,59.21210479736328
518,241,car,276.34442138671875,54.770347595214844
518,262,truck,682.1961059570312,257.20587158203125
518,266,truck,848.584228515625,300.5977783203125
518,272,car,381.01263427734375,15.999150276184082
518,231,car,741.5040283203125,82.33859252929688
518,245,car,286.0614013671875,35.3868522644043
519,214,car,629.8377685546875,7.475398063659668
519,224,car,672.6221923828125,30.957569122314453
519,240,car,361.5181579589844,61.305641174316406
519,241,car,269.419677734375,58.694087982177734
519,262,truck,681.8338623046875,245.99835205078125
519,266,truck,842.01953125,287.7435302734375
519,272,car,378.6100769042969,17.053146362304688
519,231,truck,740.6204833984375,80.62509155273438
519,245,car,281.4871826171875,36.60822677612305
519,278,car,844.1679077148438,291.9495849609375
520,214,car,629.546630859375,7.113279342651367
520,224,car,672.214111328125,29.90396499633789
520,240,car,356.2479553222656,63.1156120300293
520,241,car,262.40423583984375,61.62797546386719
520,262,car,681.576416015625,235.36341857910156
520,266,car,836.6741943359375,275.82623291015625
520,272,car,375.699951171875,17.599618911743164
520,231,car,739.756591796875,78.6886215209961
520,245,car,277.37359619140625,37.80940246582031
521,224,car,671.9400024414062,28.793128967285156
521,240,car,351.23919677734375,65.33240509033203
521,241,car,254.93020629882812,63.581329345703125
521,262,truck,682.39990234375,224.96865844726562
521,266,car,831.6729125976562,265.06427001953125
521,272,car,372.96820068359375,18.881006240844727
521,231,car,738.6881103515625,76.92755889892578
521,245,car,272.4061584472656,39.752620697021484
522,224,car,671.552734375,27.484325408935547
522,240,car,345.2364501953125,68.07042694091797
522,241,car,247.806640625,65.73249053955078
522,262,car,681.7572021484375,215.7168426513672
522,266,truck,826.5243530273438,254.2645263671875
522,272,car,370.76885986328125,20.14560317993164
522,231,truck,737.7091064453125,74.62626647949219
522,245,car,268.67535400390625,41.15289306640625
523,224,car,671.0634765625,26.230144500732422
523,240,car,339.4140930175781,71.40003967285156
523,241,car,240.41302490234375,68.12342834472656
523,262,car,681.52392578125,207.2408905029297
523,266,car,821.7338256835938,244.63912963867188
523,272,car,368.1435241699219,21.207874298095703
523,231,car,736.8252563476562,72.84672546386719
523,245,car,263.81866455078125,42.130516052246094
524,224,car,670.87109375,25.380023956298828
524,240,car,333.54669189453125,74.2996597290039
524,241,car,232.53472900390625,70.24152374267578
524,262,car,680.8928833007812,199.2417449951172
524,266,car,817.308837890625,235.2321319580078
524,272,car,365.60797119140625,22.024023056030273
524,231,car,735.9052124023438,71.30550384521484
524,245,car,259.268798828125,43.26322937011719
525,224,car,670.7576904296875,24.364154815673828
525,240,car,327.6075439453125,77.30402374267578
525,241,car,224.2193145751953,72.38037872314453
525,262,truck,680.4701538085938,191.49737548828125
525,266,car,813.8995971679688,227.1199951171875
525,272,car,362.68267822265625,22.76968765258789
525,231,car,734.9427490234375,69.52397155761719
525,245,car,254.24050903320312,44.76183319091797
526,224,car,670.965576171875,23.55794334411621
526,240,car,321.05621337890625,80.67155456542969
526,241,car,215.54122924804688,75.2730712890625
526,262,truck,679.8193969726562,183.76583862304688
526,266,car,809.77734375,219.31576538085938
526,272,car,359.951904296875,24.130340576171875
526,231,car,734.1428833007812,68.15936279296875
526,245,car,250.05020141601562,46.0841064453125
526,284,car,679.05712890625,186.83631896972656
527,224,car,670.962158203125,22.602035522460938
527,240,car,314.2196044921875,83.42923736572266
527,241,car,206.6227264404297,78.5963363647461
527,262,truck,678.9552001953125,177.369873046875
527,266,car,805.6554565429688,211.45230102539062
527,272,car,357.22027587890625,24.77092933654785
527,231,car,733.48779296875,66.29195404052734
527,245,car,245.24392700195312,47.22899627685547
527,284,car,678.642333984375,180.750732421875
528,224,car,670.89306640625,21.792327880859375
528,240,car,307.1663818359375,86.01004791259766
528,241,car,197.9176025390625,82.07511138916016
528,266,car,801.9619140625,204.54388427734375
528,272,car,354.0212097167969,26.043272018432617
528,231,car,732.9083251953125,64.83578491210938
528,245,car,240.15652465820312,49.270301818847656
528,284,truck,678.7144775390625,173.86883544921875
529,224,car,670.9345703125,21.204212188720703
529,240,car,300.3977966308594,89.64533996582031
529,241,car,188.08087158203125,84.79257202148438
529,266,truck,798.3593139648438,197.3700408935547
529,272,car,350.8394470214844,27.33428192138672
529,231,car,732.61083984375,63.28877258300781
529,245,car,235.13546752929688,50.95646667480469
529,284,truck,678.8734130859375,167.85641479492188
529,262,car,678.3988037109375,164.78587341308594
530,224,car,670.8505859375,20.523300170898438
530,240,car,292.970947265625,93.62295532226562
530,241,car,178.03817749023438,88.1530990600586
530,266,car,795.2823486328125,190.66189575195312
530,272,car,347.9356689453125,27.897480010986328
530,231,car,732.1094360351562,61.105384826660156
530,245,car,230.15383911132812,52.61956024169922
530,284,truck,678.4442749023438,161.97576904296875
531,224,car,670.6318359375,19.84321403503418
531,240,car,285.30914306640625,97.28105163574219
531,241,car,167.12295532226562,91.56745910644531
531,266,car,792.6151733398438,184.40591430664062
531,272,car,345.00238037109375,28.471872329711914
531,231,car,732.0735473632812,59.444908142089844
531,245,car,224.66307067871094,53.918434143066406
531,284,truck,678.15087890625,156.49588012695312
531,262,car,677.83349609375,154.54466247558594
532,224,car,670.5385131835938,18.990333557128906
532,240,car,277.00714111328125,100.9897232055664
532,241,car,156.59384155273438,94.6773452758789
532,266,car,789.673583984375,177.9810333251953
532,272,car,342.1014099121094,29.735109329223633
532,231,car,731.509521484375,57.25123596191406
532,245,car,219.10693359375,55.39751434326172
532,284,truck,678.181396484375,150.72840881347656
532,262,car,677.8056640625,149.2881622314453
533,224,car,670.59033203125,18.270679473876953
533,240,car,268.52020263671875,104.97978210449219
533,241,car,145.53846740722656,99.12406158447266
533,266,truck,787.1451416015625,172.59524536132812
533,272,car,338.7435302734375,30.933956146240234
533,231,car,730.48779296875,55.833465576171875
533,245,car,213.87265014648438,57.068206787109375
533,284,truck,677.624267578125,145.30860900878906
533,262,car,677.2279052734375,144.21694946289062
534,224,car,670.4588623046875,17.499265670776367
534,240,car,259.4233093261719,109.01809692382812
534,241,car,133.26551818847656,103.01083374023438
534,266,truck,783.8636474609375,167.5776824951172
534,272,car,335.0196533203125,32.133636474609375
534,231,car,729.4603271484375,54.600921630859375
534,245,car,207.86849975585938,58.608367919921875
534,284,truck,677.48681640625,140.45790100097656
534,262,car,677.1982421875,139.56005859375
535,224,car,670.140625,16.940929412841797
535,240,car,250.5760040283203,113.33150482177734
535,241,car,121.470458984375,107.3316879272461
535,266,car,781.4444580078125,162.0625
535,272,car,331.58489990234375,33.06132507324219
535,231,car,728.1146240234375,53.503047943115234
535,245,car,201.99310302734375,60.460784912109375
535,284,car,677.0079345703125,135.91021728515625
535,262,truck,676.860595703125,135.12905883789062
536,224,car,669.7105712890625,15.912651062011719
536,240,car,240.7250518798828,117.73334503173828
536,241,car,108.17560577392578,111.42002868652344
536,266,truck,779.2764892578125,157.26397705078125
536,272,car,328.12786865234375,34.14134979248047
536,231,car,727.3338623046875,52.33295440673828
536,245,car,196.3152618408203,62.135963439941406
536,284,car,676.579833984375,131.85580444335938
536,262,truck,676.5985107421875,130.87022399902344
537,224,car,669.4837646484375,14.53408432006836
537,240,car,230.4964599609375,121.92002868652344
537,241,car,94.87836456298828,116.60552978515625
537,266,truck,777.207763671875,152.53738403320312
537,272,car,324.3072509765625,35.66900634765625
537,231,car,726.5654296875,50.59747314453125
537,245,car,190.37918090820312,64.15802001953125
537,284,car,676.055419921875,126.88027954101562
537,262,truck,675.980224609375,126.04475402832031
538,224,car,669.2646484375,13.050736427307129
538,240,car,220.00604248046875,126.20242309570312
538,241,car,80.95133972167969,121.12319946289062
538,266,car,775.1519775390625,148.85665893554688
538,272,car,320.204833984375,36.71895980834961
538,231,car,726.0340576171875,49.365631103515625
538,245,car,184.48594665527344,65.65626525878906
539,224,car,669.113525390625,12.305987358093262
539,240,car,209.03753662109375,131.54812622070312
539,241,car,65.62931060791016,126.59414672851562
539,266,car,772.958984375,144.45932006835938
539,272,car,316.4969482421875,37.97405242919922
539,231,car,725.4292602539062,48.143524169921875
539,245,car,178.04220581054688,67.33890533447266
539,262,car,675.8585205078125,118.25135803222656
540,224,car,669.0621337890625,11.585225105285645
540,240,car,197.23873901367188,137.55027770996094
540,241,car,50.60416030883789,131.04759216308594
540,266,car,771.5557250976562,140.08883666992188
540,272,car,312.62579345703125,39.31614685058594
540,231,car,724.4305419921875,46.56330108642578
540,245,car,171.29049682617188,69.74128723144531
540,262,car,675.734375,115.04119873046875
541,224,car,668.7816162109375,10.830224990844727
541,240,car,184.6851806640625,143.3997039794922
541,241,car,42.61785125732422,135.69223022460938
541,266,car,769.4996337890625,135.83407592773438
541,272,car,308.636474609375,40.97560119628906
541,231,car,724.014892578125,45.355628967285156
541,245,car,164.46853637695312,71.84732055664062
541,262,truck,675.6505126953125,110.95921325683594
542,224,car,668.6688232421875,10.243643760681152
542,240,car,171.516357421875,149.39566040039062
542,241,car,36.45473098754883,142.52667236328125
542,266,car,766.8773193359375,131.9532012939453
542,272,car,304.7855224609375,42.26111602783203
542,231,car,723.4482421875,43.81100082397461
542,245,car,157.41578674316406,73.69389343261719
542,262,car,675.793212890625,107.7080307006836
542,288,truck,675.6981201171875,108.94235229492188
543,240,car,157.61148071289062,155.7680206298828
543,266,car,763.71435546875,128.43984985351562
543,272,car,300.54095458984375,43.74325180053711
543,231,car,722.95947265625,42.42445373535156
543,245,car,150.11172485351562,75.73822021484375
543,262,truck,675.8930053710938,104.30062866210938
544,240,car,142.62527465820312,162.73599243164062
544,266,car,762.055419921875,124.22128295898438
544,272,car,296.5260925292969,45.12498474121094
544,231,car,722.4376220703125,41.15764236450195
544,245,car,142.9722442626953,78.13899230957031
544,262,truck,675.231201171875,101.12236022949219
544,289,car,18.5564022064209,151.91128540039062
545,240,car,128.3568878173828,169.79232788085938
545,266,car,760.762451171875,120.78952026367188
545,272,car,292.41900634765625,46.18946838378906
545,231,car,722.0700073242188,39.682456970214844
545,245,car,135.25912475585938,80.57492065429688
545,262,car,675.3682250976562,97.83304595947266
546,240,car,111.66250610351562,178.19000244140625
546,266,car,759.480224609375,117.355224609375
546,272,car,287.85845947265625,47.925811767578125
546,231,car,721.6630249023438,38.5826416015625
546,245,car,127.32623291015625,83.02433013916016
546,262,car,675.4176635742188,94.72242736816406
546,288,truck,675.014892578125,95.97434997558594
547,240,car,93.95652770996094,186.3047637939453
547,266,car,758.23193359375,113.5296630859375
547,272,car,283.3476867675781,49.691131591796875
547,231,car,721.398681640625,37.75714111328125
547,245,car,119.2781753540039,84.88595581054688
547,262,car,675.670654296875,91.33146667480469
547,224,car,668.4053955078125,7.116367816925049
548,240,car,75.36956024169922,194.01315307617188
548,266,car,756.6182250976562,108.11012268066406
548,272,car,278.19219970703125,51.65636444091797
548,231,car,720.9398193359375,37.21780776977539
548,245,car,111.18766021728516,87.41822814941406
548,262,car,675.1502685546875,89.21479797363281
548,224,car,668.4183349609375,6.919060707092285
549,240,car,59.73927688598633,203.01898193359375
549,266,car,755.0413818359375,106.11505126953125
549,272,car,273.21478271484375,53.50853729248047
549,231,car,720.4195556640625,35.99366760253906
549,245,car,102.23033142089844,90.27273559570312
549,262,car,674.523193359375,86.89571380615234
550,240,car,53.75399398803711,214.69725036621094
550,266,car,753.67724609375,103.86544036865234
550,272,car,268.1373291015625,55.244468688964844
550,231,car,719.9693603515625,35.2408332824707
550,245,car,95.2081069946289,92.8531494140625
550,262,car,674.2578125,84.102294921875
550,293,car,446.3062438964844,8.652945518493652
551,240,car,48.61370849609375,225.23240661621094
551,266,car,751.7984008789062,101.84872436523438
551,272,car,262.998046875,56.59125518798828
551,231,car,719.1922607421875,33.724185943603516
551,245,car,89.23882293701172,95.47923278808594
551,262,car,674.30224609375,81.51551818847656
551,293,car,444.55426025390625,9.396855354309082
551,294,car,1043.3778076171875,648.849609375
551,295,car,370.07818603515625,8.993535995483398
552,240,car,39.747493743896484,230.63668823242188
552,266,car,750.2471923828125,99.34211730957031
552,272,car,257.8114929199219,57.94560241699219
552,231,car,718.4984130859375,32.620750427246094
552,245,car,77.49195861816406,98.67774200439453
552,262,truck,674.3015747070312,78.70350646972656
552,293,car,442.47979736328125,9.862525939941406
552,294,car,1035.7734375,634.4414672851562
552,295,car,367.91796875,9.251585006713867
552,296,car,674.326416015625,79.69804382324219
553,240,car,29.717079162597656,237.68218994140625
553,266,car,749.1551513671875,96.96845245361328
553,272,car,252.55596923828125,59.63435363769531
553,231,car,717.7926635742188,31.67041015625
553,245,car,66.69419860839844,101.49315643310547
553,262,car,674.4496459960938,76.64237213134766
553,293,car,440.19415283203125,10.277981758117676
553,294,car,1026.2991943359375,617.691650390625
553,295,car,365.28582763671875,10.071786880493164
554,266,car,748.0223388671875,94.48217010498047
554,272,car,246.77792358398438,62.554534912109375
554,231,car,717.0997924804688,30.360828399658203
554,245,car,56.08036804199219,104.02731323242188
554,262,car,674.563232421875,74.01687622070312
554,293,car,437.9797058105469,10.866971015930176
554,294,car,1011.8250732421875,602.0609130859375
554,295,car,362.86859130859375,10.45090103149414
555,266,car,746.9434814453125,92.08555603027344
555,272,car,240.95712280273438,64.55888366699219
555,231,car,716.2734375,29.20929718017578
555,245,car,45.912742614746094,105.9464111328125
555,262,car,674.4169921875,71.47358703613281
555,293,car,436.05743408203125,11.809185028076172
555,294,car,994.2894897460938,578.8796997070312
555,295,car,359.8851623535156,11.295255661010742
556,266,car,746.114013671875,89.71898651123047
556,272,car,234.76455688476562,67.00373840332031
556,231,car,715.7062377929688,28.049901962280273
556,245,car,39.34613800048828,109.89410400390625
556,262,car,674.462646484375,69.35009002685547
556,293,car,433.89373779296875,12.746786117553711
556,294,car,976.3355712890625,548.7695922851562
556,295,car,357.123779296875,12.288511276245117
556,296,truck,674.6138916015625,70.2892837524414
557,266,car,745.0458984375,87.23216247558594
557,272,car,228.2572479248047,68.9340591430664
557,231,car,715.433837890625,26.890031814575195
557,245,car,34.05038833618164,113.15196228027344
557,262,car,674.5537109375,66.94334411621094
557,293,car,431.90289306640625,13.259797096252441
557,295,car,353.95318603515625,12.9137544631958
558,266,car,743.5,84.96310424804688
558,272,car,221.9042205810547,70.83424377441406
558,231,car,714.9374389648438,25.909547805786133
558,245,car,31.349651336669922,116.91127014160156
558,262,car,674.441650390625,64.86666107177734
558,293,car,429.94390869140625,14.468681335449219
558,295,car,351.0819091796875,13.947134971618652
558,297,car,943.3175048828125,487.42425537109375
559,266,car,742.0104370117188,81.88890075683594
559,272,car,215.66380310058594,72.63038635253906
559,231,car,714.6414794921875,25.43929672241211
559,245,car,28.33782958984375,120.2029037475586
559,262,car,674.4083251953125,63.09723663330078
559,293,car,427.6486511230469,15.572225570678711
559,295,car,348.307861328125,14.439630508422852
559,297,truck,932.048583984375,463.8316650390625
560,266,car,740.6300048828125,78.6774673461914
560,272,car,208.75851440429688,75.06828308105469
560,231,car,714.6480712890625,24.278200149536133
560,245,car,24.216650009155273,121.43721008300781
560,262,car,674.3303833007812,61.07347869873047
560,293,car,425.4956970214844,16.35881805419922
560,295,car,345.5014343261719,16.049766540527344
560,297,car,919.443359375,439.1122131347656
561,266,car,739.70947265625,76.59929656982422
561,272,car,201.46969604492188,77.43820190429688
561,231,car,714.447998046875,23.6968994140625
561,262,car,674.389404296875,59.293617248535156
561,293,car,423.4427490234375,17.335617065429688
561,295,car,342.73614501953125,17.19462013244629
561,297,truck,907.38818359375,417.2852783203125
562,266,car,738.9182739257812,75.07159423828125
562,272,car,194.56661987304688,80.25293731689453
562,231,car,713.966796875,23.204654693603516
562,262,car,674.2120361328125,57.39558029174805
562,293,car,420.69720458984375,17.80954360961914
562,295,car,339.0640563964844,17.94940757751465
562,297,truck,896.91796875,397.3646240234375
563,266,car,738.214111328125,73.76322937011719
563,272,car,186.90029907226562,82.80340576171875
563,231,car,713.627685546875,22.561710357666016
563,262,car,673.9674072265625,55.54423522949219
563,293,car,418.2548828125,18.648818969726562
563,295,car,335.78875732421875,18.784664154052734
563,297,car,887.8799438476562,378.9942321777344
564,266,car,737.1707763671875,71.78949737548828
564,272,car,179.215087890625,85.69136047363281
564,231,car,713.3043212890625,21.677942276000977
564,262,car,673.658203125,53.81281661987305
564,293,car,415.38970947265625,19.761035919189453
564,295,car,332.52117919921875,19.23851776123047
564,297,truck,879.380615234375,362.6827392578125
565,266,car,735.981689453125,70.025146484375
565,272,car,171.0792999267578,88.42378234863281
565,231,car,712.808349609375,20.943822860717773
565,262,car,673.5198974609375,52.347679138183594
565,293,car,412.09405517578125,21.078514099121094
565,295,car,329.4296569824219,19.847015380859375
565,297,truck,871.3619384765625,346.92437744140625
566,266,car,735.0975341796875,68.20362091064453
566,272,car,162.94259643554688,91.02071380615234
566,231,car,712.4681396484375,19.948509216308594
566,262,car,673.5371704101562,50.774444580078125
566,293,car,409.5255432128906,21.89344596862793
566,295,car,326.6133117675781,20.43290138244629
566,297,truck,864.407470703125,332.468017578125
567,266,car,734.2169189453125,66.7001953125
